./RotationSim t
5, 0.1182537688919992
6, 0.1085685123285058
7, 0.1029604648811232
8, 0.09462474411542096
9, 0.08961566869712652
10, 0.08198064600307778
11, 0.07772629584204775
12, 0.07382765845542813
13, 0.06986889191058579
14, 0.0682424324399527
15, 0.06385240053544063
16, 0.06194801796224433
17, 0.06002899636378456
18, 0.05738601132674848
19, 0.05611129067638785
20, 0.05282873644342165
21, 0.05189214376738088
22, 0.04998503735518034
23, 0.04791483157594119
24, 0.0455381597334862
25, 0.0441451140703143
26, 0.04159004377468354
27, 0.03885883666922004
28, 0.03787781874617163
29, 0.03644579434390617
30, 0.03420967257530769
31, 0.03174722044230096
32, 0.02919555880313217
33, 0.02843395813890092
34, 0.02622974868801101
35, 0.02422616065897698
36, 0.02265440451282724
37, 0.01990493464033815
38, 0.0173589580828489
39, 0.01450593655733527
40, 0.01205156571409674
41, 0.008922865201627887
42, 0.004814360439948991
43, 0.002447564057419188
44, -0.001255810285134963
45, -0.004023551415198954
46, -0.006566383929505013
47, -0.01073865563634786
48, -0.01207985180978723
