./RotationSim t
5, 0.5296447928905301
6, 0.5290125180365094
7, 0.5286333203582647
8, 0.5285166728068943
9, 0.5284611851652408
10, 0.5285805891051023
11, 0.5283809182289226
12, 0.5278968735694551
13, 0.5278946729664137
14, 0.5274608934203132
15, 0.5273873451862687
16, 0.5272913793038289
17, 0.526582320528705
18, 0.5265284760265246
19, 0.5259178583584114
20, 0.5254240039995594
21, 0.5250950735883607
22, 0.523900022148669
23, 0.5226943746017827
24, 0.5225434410183666
25, 0.5216807679622396
26, 0.520996823230672
27, 0.5194636977095152
28, 0.5182301131817463
29, 0.5171182927234417
30, 0.5152180843694897
31, 0.5130974089933834
32, 0.5119955011029919
33, 0.5100595368443919
34, 0.5069835706755537
35, 0.504478202751975
36, 0.501411913554878
37, 0.4994088655316505
38, 0.4945045669116377
39, 0.4897918419743705
40, 0.4851373376721427
41, 0.478246018205477
42, 0.4757977541760722
43, 0.4659558786058054
44, 0.4616065511604785
45, 0.4532301355487074
46, 0.4417673195721193
47, 0.4281858073634864
48, 0.420905874161567
