./RotationSim t
5, 0.5290192410416151
6, 0.5290118346770021
7, 0.528783691959445
8, 0.528760776207525
9, 0.5285825034596486
10, 0.5287226695838765
11, 0.528603439598581
12, 0.5286968781870929
13, 0.5283029554844607
14, 0.5280663465835687
15, 0.5278476130588924
16, 0.5276050111544943
17, 0.5274001196548838
18, 0.5270076580673847
19, 0.5267484165558715
20, 0.5262505122052461
21, 0.5258491196301995
22, 0.5255240312978551
23, 0.5251245179130382
24, 0.524404459664643
25, 0.523943469534217
26, 0.5235736808467786
27, 0.5222311337847426
28, 0.5220419341887705
29, 0.5207467098099179
30, 0.5201220940290978
31, 0.5182660331744048
32, 0.5174930505966568
33, 0.515978426821412
34, 0.5139193358179629
35, 0.5129267738719568
36, 0.5108788802768299
37, 0.5069551447287187
38, 0.5048880881179478
39, 0.5035327599237029
40, 0.5011202271586507
41, 0.4980694030754461
42, 0.4947156455706631
43, 0.4898496891101641
44, 0.4860600162931371
45, 0.4803974053107075
46, 0.4753202401527583
47, 0.464825439443637
48, 0.4604085141768087
